region,period_begin,homes_sold,inventory,median_dom,off_market_in_two_weeks,avg_sale_to_list,sold_above_list,median_sale_price_mom,median_sale_price_yoy,homes_sold_mom,homes_sold_yoy,inventory_mom,inventory_yoy,median_dom_mom,median_dom_yoy,year,state_NC,covid_era,Q_1,Q_2,Q_3,Q_4,log_price,median_sale_price
27013,2014-05-01,-0.8529500092536115,-0.7308233192400078,-0.5896080306192664,2.4942646443579615,0.5529858632317939,0.6351206580377313,-0.5093944385467472,0.3915959138341307,-1.0831699961173606,0.025792544560111066,0.24465672809709524,-0.10050291947078505,-1.2149049067722135,-2.082842858931178,2014,1,0,False,True,False,False,11.49781182716018,98500.0
27013,2014-06-01,-0.7930563219558194,-0.7541179837245362,0.2634935622276649,-0.6825032893981215,-0.052784204532357853,0.2748339534259365,-0.08666300188250368,-0.09256561806782948,2.614476656952074,3.4806496451614772,-0.4818748171548233,-0.22796212094134638,1.3821162887536993,-0.7694105841980918,2014,1,0,False,True,False,False,11.49781182716018,98500.0
27013,2014-07-01,-0.7930563219558194,-0.7618828718860456,0.44395736071451575,-0.17422041999714827,-0.8816273054031444,-0.2295674330305757,0.5362660060215553,0.44057197705101075,-0.1245208638401,1.684123952848766,-0.21345183245583824,-0.23403745119921135,0.29560742123775613,-1.6603401691568984,2014,1,0,False,False,True,False,11.736069016284437,125000.0
27013,2014-08-01,-0.773091759523222,-0.7463530955630268,0.5752037596140436,-0.6825032893981215,-0.8368304179330504,-0.36407446941897886,-0.08666300188250368,-0.07356651419239263,0.367094075789264,0.8549582487044389,0.26622352721403547,0.36215495810593795,0.21610677239512616,0.2776612991555572,2014,1,0,False,False,True,False,11.736069016284437,125000.0
27013,2014-09-01,-0.8130208843884168,-0.7618828718860456,2.0353199473712915,-0.6825032893981215,-0.7635178989010623,-0.6422594764949946,-0.7979586032398811,-0.7258194097225842,-0.9766534258643319,-0.38879030751205285,-0.35921364717722626,0.0347771616919991,2.3626242911461355,1.9860417404167743,2014,1,0,False,False,True,False,11.369055094550527,86600.0
27013,2014-10-01,-0.8429677280373129,-0.7541179837245362,1.2560444539053446,-0.17422041999714827,-0.14176548470779454,-0.4187179529517675,-0.11741043461174325,-1.0700153532685421,-0.9960200750012461,-0.9613094841831364,0.10447253383698546,0.28179858989524387,-1.2546552311935284,0.7644578765041835,2014,1,0,False,False,False,True,11.355686688543736,85450.0
27013,2014-11-01,-0.8130208843884168,-0.7929424245320835,1.215029954249242,-0.6825032893981215,-2.6938135896889115,-1.2383702059436001,-0.08530816550508895,-1.208330084163813,1.073790551506476,-0.0847628826591327,-0.8381453241189304,-0.11998325115822624,-0.062145498554078756,0.507282326206796,2014,1,0,False,False,False,True,11.356271654924852,85500.0
27013,2014-12-01,-0.8329854468210142,-0.816237089016612,1.215029954249242,-0.6825032893981215,-3.3815139086217814,-1.2383702059436001,-0.7230637173391607,-1.203860159561412,-0.7055203379475304,-0.04330459745191633,-0.6234069363597425,-0.42595557626817665,0.004105042148112891,0.5991307370272916,2014,1,0,False,False,False,True,11.03488966402723,62000.0
27013,2015-01-01,-0.7631094783069233,-0.8472966416626498,1.215029954249242,5.671032578114044,-2.4977656607292467,-0.4187179529517675,0.4548454311905165,-0.877673610170639,2.3608657753972424,2.5132896569930936,-0.9199504242176683,-0.7836673293428474,0.004105042148112891,1.7104965079552876,2015,1,0,True,False,False,False,11.245046019814627,76500.0
27013,2015-02-01,-0.7930563219558194,-0.8240019771781214,1.1494067547994782,-0.6825032893981215,-1.023632738079617,-0.2295674330305757,-0.34393137621604586,-0.9871316328638796,-0.7236765715133879,0.2469033989985984,0.7419617430288902,-0.6630814638925722,-0.10189582297539375,1.3982119111656028,2015,1,0,True,False,False,False,11.127262984158243,68000.0
27013,2015-03-01,-0.7930563219558194,-0.8084722008551025,1.215029954249242,-0.6825032893981215,-1.2734070226990675,-0.2295674330305757,0.9688940045742354,-0.7617314413616451,-0.1245208638401,0.05091877801902998,0.39562432191567615,-0.47010742693339325,0.11010590727161954,1.5267996863142965,2015,1,0,True,False,False,False,11.502875129116727,99000.0
27013,2015-04-01,-0.8429677280373129,-0.816237089016612,2.4208562441386547,-0.17422041999714827,-0.8930673015739025,-0.4187179529517675,0.6734481041029619,-0.08248202132109637,-1.353558212913511,-0.5822623051457293,-0.263143360201766,-0.6422996445277377,1.9518709387925472,2.6565351394063916,2015,1,0,False,True,False,False,11.786762130599957,131500.0
27013,2015-05-01,-0.8429677280373129,-0.831766865339631,2.4208562441386547,-0.6825032893981215,-0.8151580893969144,-0.4187179529517675,0.018983326741155944,0.4393576024938422,-0.1245208638401,-0.013691536589619012,-0.48861444187886693,-0.8557462475873938,0.004105042148112891,3.5015405189549504,2015,1,0,False,True,False,False,11.831379196088763,137500.0
